[2024-11-06 21:39:07] [INFO    ] discord.client: logging in using static token
[2024-11-06 21:39:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 4, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2024-11-06T20:39:16.744000+00:00', 'pinned': False, 'nonce': '1303821024856375296', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1282262866715476041', '1287363671051210785'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-08-30T12:06:19.030000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1303821027352248471', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!play creared', 'components': [], 'channel_id': '1279049561280872511', 'author': {'username': 'locxisz', 'public_flags': 4194304, 'id': '978320542195138660', 'global_name': 'ₗₒcₓᵢₛz', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': 'feaf81cb9f375da790cf41c8c37ed527'}, 'attachments': [], 'guild_id': '1279049561280872508'}}
[2024-11-06 21:39:16] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:39:16] [DEBUG   ] discord.client: Dispatching event message
[2024-11-06 21:39:16] [DEBUG   ] discord.client: Dispatching event command
[2024-11-06 21:39:16] [DEBUG   ] discord.gateway: Updating our voice state to {'op': 4, 'd': {'guild_id': 1279049561280872508, 'channel_id': 1279049561280872512, 'self_mute': False, 'self_deaf': False}}.
[2024-11-06 21:39:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 5, 'op': 0, 'd': {'member': {'user': {'username': 'sky', 'public_flags': 0, 'id': '1252996765557194822', 'global_name': None, 'display_name': None, 'discriminator': '0164', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c17e5c6d99e029cf81f86037d29e38c9'}, 'roles': ['1287363807815143426', '1279050845316710444'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-08-30T12:11:25.199000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '1252996765557194822', 'suppress': False, 'session_id': 'ace240d8bf98c6374acf1239ef8e28ae', 'self_video': False, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '1279049561280872508', 'deaf': False, 'channel_id': '1279049561280872512'}}
[2024-11-06 21:39:16] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:39:16] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2024-11-06 21:39:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_SERVER_UPDATE', 's': 6, 'op': 0, 'd': {'token': '815aec2747458084', 'guild_id': '1279049561280872508', 'endpoint': 'milan1639.discord.media:443'}}
[2024-11-06 21:39:16] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:39:16] [DEBUG   ] discord.client: Dispatching event wavelink_player_update
[2024-11-06 21:39:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 7, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2024-11-06T20:39:17.926000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1287363807815143426', '1279050845316710444'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-08-30T12:11:25.199000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1303821032309788743', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Added to queue', 'description': '**``CLEARED - Remix (Slowed)``** added to queue by Lilithzplug qui dure 0:02:48 min', 'content_scan_version': 0, 'color': 10938130}], 'edited_timestamp': None, 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'return', 'id': 2, 'emoji': {'name': 'return_button', 'id': '1303816930402238546'}, 'custom_id': '84efc2eb6f086de576203e230d0e5e7b'}, {'type': 2, 'style': 4, 'label': 'stop', 'id': 3, 'emoji': {'name': 'stop_button', 'id': '1303776558833467392'}, 'custom_id': '253b744bfb281b9046bcd3a9640f1619'}, {'type': 2, 'style': 3, 'label': 'pause', 'id': 4, 'emoji': {'name': 'pause_button', 'id': '1303776999864799313'}, 'custom_id': '5ca46a0d898f4c726ba24bb5b98feb16'}, {'type': 2, 'style': 3, 'label': 'skip', 'id': 5, 'emoji': {'name': 'skip_button', 'id': '1303784286603972679'}, 'custom_id': 'e8a169d957db0f190e880c104fd23e63'}, {'type': 2, 'style': 1, 'label': 'DJ mode', 'id': 6, 'emoji': {'name': 'dj_button', 'id': '1303814947242770436'}, 'custom_id': '5feb9df2ed1182eada139cd44e07cf10'}]}], 'channel_id': '1279049561280872511', 'author': {'username': 'sky', 'public_flags': 0, 'id': '1252996765557194822', 'global_name': None, 'discriminator': '0164', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c17e5c6d99e029cf81f86037d29e38c9'}, 'attachments': [], 'guild_id': '1279049561280872508'}}
[2024-11-06 21:39:17] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:39:17] [DEBUG   ] discord.client: Dispatching event message
[2024-11-06 21:39:17] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1279049561280872511/messages with {"embeds":[{"color":10938130,"type":"rich","description":"**``CLEARED - Remix (Slowed)``** added to queue by Lilithzplug qui dure 0:02:48 min ","title":"Added to queue"}],"content":null,"components":[{"type":1,"components":[{"type":2,"style":3,"disabled":false,"label":"return","custom_id":"84efc2eb6f086de576203e230d0e5e7b","emoji":{"id":1303816930402238546,"name":"return_button"}},{"type":2,"style":4,"disabled":false,"label":"stop","custom_id":"253b744bfb281b9046bcd3a9640f1619","emoji":{"id":1303776558833467392,"name":"stop_button"}},{"type":2,"style":3,"disabled":false,"label":"pause","custom_id":"5ca46a0d898f4c726ba24bb5b98feb16","emoji":{"id":1303776999864799313,"name":"pause_button"}},{"type":2,"style":3,"disabled":false,"label":"skip ","custom_id":"e8a169d957db0f190e880c104fd23e63","emoji":{"id":1303784286603972679,"name":"skip_button"}},{"type":2,"style":1,"disabled":false,"label":"DJ mode","custom_id":"5feb9df2ed1182eada139cd44e07cf10","emoji":{"id":1303814947242770436,"name":"dj_button"}}]}],"tts":false} has returned 200
[2024-11-06 21:39:17] [DEBUG   ] discord.http: POST /channels/{channel_id}/messages has found its initial rate limit bucket hash (3df15bae86f6647dd4dfcbd5c6949480).
[2024-11-06 21:39:17] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1279049561280872511/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'Added to queue', 'description': '**``CLEARED - Remix (Slowed)``** added to queue by Lilithzplug qui dure 0:02:48 min', 'color': 10938130, 'content_scan_version': 0}], 'timestamp': '2024-11-06T20:39:17.926000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'custom_id': '84efc2eb6f086de576203e230d0e5e7b', 'style': 3, 'label': 'return', 'emoji': {'id': '1303816930402238546', 'name': 'return_button'}}, {'type': 2, 'id': 3, 'custom_id': '253b744bfb281b9046bcd3a9640f1619', 'style': 4, 'label': 'stop', 'emoji': {'id': '1303776558833467392', 'name': 'stop_button'}}, {'type': 2, 'id': 4, 'custom_id': '5ca46a0d898f4c726ba24bb5b98feb16', 'style': 3, 'label': 'pause', 'emoji': {'id': '1303776999864799313', 'name': 'pause_button'}}, {'type': 2, 'id': 5, 'custom_id': 'e8a169d957db0f190e880c104fd23e63', 'style': 3, 'label': 'skip', 'emoji': {'id': '1303784286603972679', 'name': 'skip_button'}}, {'type': 2, 'id': 6, 'custom_id': '5feb9df2ed1182eada139cd44e07cf10', 'style': 1, 'label': 'DJ mode', 'emoji': {'id': '1303814947242770436', 'name': 'dj_button'}}]}], 'resolved': {'users': {}, 'members': {}, 'channels': {}, 'roles': {}}, 'id': '1303821032309788743', 'channel_id': '1279049561280872511', 'author': {'id': '1252996765557194822', 'username': 'sky', 'avatar': 'c17e5c6d99e029cf81f86037d29e38c9', 'discriminator': '0164', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': 'c17e5c6d99e029cf81f86037d29e38c9', 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'banner_color': None, 'clan': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}
[2024-11-06 21:39:17] [DEBUG   ] discord.client: Dispatching event wavelink_player_update
[2024-11-06 21:39:17] [DEBUG   ] discord.client: Dispatching event wavelink_track_start
[2024-11-06 21:39:17] [DEBUG   ] discord.client: Dispatching event wavelink_player_update
[2024-11-06 21:39:17] [DEBUG   ] discord.client: Dispatching event wavelink_player_update
[2024-11-06 21:39:17] [DEBUG   ] discord.client: Dispatching event command_completion
[2024-11-06 21:39:22] [DEBUG   ] discord.client: Dispatching event wavelink_player_update
[2024-11-06 21:39:27] [DEBUG   ] discord.client: Dispatching event wavelink_player_update
[2024-11-06 21:39:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 8, 'op': 0, 'd': {'version': 1, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTMwMzgyMTA4OTg5NzQ0NzUyNTpRNk1BRlJGa2h2SXQwcXZrQ2Y5ZU1VMGxBNEdFZWpTc2YzTjJEVXZGdm5aTXVzcTRjMWtKZHVvVTluSklhR2lDQXZPejQ0S2RENnBYWExucWZHbzNheDh6ckF1YmpuU1ZnczVET1FVUGd2cUtKM3gwak1oZGlPV2cyazU1TXJpMQ', 'message': {'type': 0, 'tts': False, 'timestamp': '2024-11-06T20:39:17.926000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1303821032309788743', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Added to queue', 'description': '**``CLEARED - Remix (Slowed)``** added to queue by Lilithzplug qui dure 0:02:48 min', 'content_scan_version': 0, 'color': 10938130}], 'edited_timestamp': None, 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'return', 'id': 2, 'emoji': {'name': 'return_button', 'id': '1303816930402238546'}, 'custom_id': '84efc2eb6f086de576203e230d0e5e7b'}, {'type': 2, 'style': 4, 'label': 'stop', 'id': 3, 'emoji': {'name': 'stop_button', 'id': '1303776558833467392'}, 'custom_id': '253b744bfb281b9046bcd3a9640f1619'}, {'type': 2, 'style': 3, 'label': 'pause', 'id': 4, 'emoji': {'name': 'pause_button', 'id': '1303776999864799313'}, 'custom_id': '5ca46a0d898f4c726ba24bb5b98feb16'}, {'type': 2, 'style': 3, 'label': 'skip', 'id': 5, 'emoji': {'name': 'skip_button', 'id': '1303784286603972679'}, 'custom_id': 'e8a169d957db0f190e880c104fd23e63'}, {'type': 2, 'style': 1, 'label': 'DJ mode', 'id': 6, 'emoji': {'name': 'dj_button', 'id': '1303814947242770436'}, 'custom_id': '5feb9df2ed1182eada139cd44e07cf10'}]}], 'channel_id': '1279049561280872511', 'author': {'username': 'sky', 'public_flags': 0, 'id': '1252996765557194822', 'global_name': None, 'discriminator': '0164', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c17e5c6d99e029cf81f86037d29e38c9'}, 'attachments': []}, 'member': {'user': {'username': 'locxisz', 'public_flags': 4194304, 'id': '978320542195138660', 'global_name': 'ₗₒcₓᵢₛz', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': 'feaf81cb9f375da790cf41c8c37ed527'}, 'unusual_dm_activity_until': None, 'roles': ['1282262866715476041', '1287363671051210785'], 'premium_since': None, 'permissions': '2251799813685247', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-08-30T12:06:19.030000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'locale': 'fr', 'id': '1303821089897447525', 'guild_locale': 'en-US', 'guild_id': '1279049561280872508', 'guild': {'locale': 'en-US', 'id': '1279049561280872508', 'features': []}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'custom_id': '84efc2eb6f086de576203e230d0e5e7b', 'component_type': 2}, 'context': 0, 'channel_id': '1279049561280872511', 'channel': {'type': 0, 'topic': None, 'theme_color': None, 'rate_limit_per_user': 0, 'position': 0, 'permissions': '2251799813685247', 'parent_id': '1279049561280872509', 'nsfw': False, 'name': 'général', 'last_message_id': '1303821032309788743', 'id': '1279049561280872511', 'icon_emoji': {'name': '👋', 'id': None}, 'guild_id': '1279049561280872508', 'flags': 0}, 'authorizing_integration_owners': {'0': '1279049561280872508'}, 'application_id': '1252996765557194822', 'app_permissions': '2251799813685247'}}
[2024-11-06 21:39:31] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:39:31] [DEBUG   ] discord.client: Dispatching event interaction
[2024-11-06 21:39:31] [DEBUG   ] discord.client: Dispatching event wavelink_player_update
[2024-11-06 21:39:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 9, 'op': 0, 'd': {'webhook_id': '1252996765557194822', 'type': 19, 'tts': False, 'timestamp': '2024-11-06T20:39:31.924000+00:00', 'position': 0, 'pinned': False, 'nonce': '1303821086864965632', 'message_reference': {'type': 0, 'message_id': '1303821032309788743', 'guild_id': '1279049561280872508', 'channel_id': '1279049561280872511'}, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'interaction_metadata': {'user': {'username': 'locxisz', 'public_flags': 4194304, 'id': '978320542195138660', 'global_name': 'ₗₒcₓᵢₛz', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': 'feaf81cb9f375da790cf41c8c37ed527'}, 'type': 3, 'interacted_message_id': '1303821032309788743', 'id': '1303821089897447525', 'authorizing_integration_owners': {'0': '1279049561280872508'}}, 'id': '1303821091021520987', 'flags': 64, 'embeds': [], 'edited_timestamp': None, 'content': 'Returned', 'components': [], 'channel_id': '1279049561280872511', 'author': {'username': 'sky', 'public_flags': 0, 'id': '1252996765557194822', 'global_name': None, 'discriminator': '0164', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c17e5c6d99e029cf81f86037d29e38c9'}, 'attachments': [], 'application_id': '1252996765557194822'}}
[2024-11-06 21:39:31] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:39:31] [DEBUG   ] discord.client: Dispatching event message
[2024-11-06 21:39:31] [DEBUG   ] discord.webhook.async_: Webhook ID 1303821089897447525 with POST https://discord.com/api/v10/interactions/1303821089897447525/aW50ZXJhY3Rpb246MTMwMzgyMTA4OTg5NzQ0NzUyNTpRNk1BRlJGa2h2SXQwcXZrQ2Y5ZU1VMGxBNEdFZWpTc2YzTjJEVXZGdm5aTXVzcTRjMWtKZHVvVTluSklhR2lDQXZPejQ0S2RENnBYWExucWZHbzNheDh6ckF1YmpuU1ZnczVET1FVUGd2cUtKM3gwak1oZGlPV2cyazU1TXJpMQ/callback has returned status code 204
[2024-11-06 21:39:32] [DEBUG   ] discord.client: Dispatching event wavelink_player_update
[2024-11-06 21:39:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 10, 'op': 0, 'd': {'version': 1, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTMwMzgyMTEwNTE0Mzc0NjY2MDozV2JER0EwNm80SW4zcmQ2N0FkNVBoZG50ZmpwbmkweXhBRndyNnF0aGk4ZDJvSmFKMEFDc2FHdXpVdVcwY21tQnJpd1BXWTA3NWJnV0lrSXhWNThhQ0dVenhFNFp6OE9UcGhxd2ZyU0drc2t3MXAweGkxZXJrbEo5MmdwcDQ0aA', 'message': {'type': 0, 'tts': False, 'timestamp': '2024-11-06T20:39:17.926000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1303821032309788743', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Added to queue', 'description': '**``CLEARED - Remix (Slowed)``** added to queue by Lilithzplug qui dure 0:02:48 min', 'content_scan_version': 0, 'color': 10938130}], 'edited_timestamp': None, 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'return', 'id': 2, 'emoji': {'name': 'return_button', 'id': '1303816930402238546'}, 'custom_id': '84efc2eb6f086de576203e230d0e5e7b'}, {'type': 2, 'style': 4, 'label': 'stop', 'id': 3, 'emoji': {'name': 'stop_button', 'id': '1303776558833467392'}, 'custom_id': '253b744bfb281b9046bcd3a9640f1619'}, {'type': 2, 'style': 3, 'label': 'pause', 'id': 4, 'emoji': {'name': 'pause_button', 'id': '1303776999864799313'}, 'custom_id': '5ca46a0d898f4c726ba24bb5b98feb16'}, {'type': 2, 'style': 3, 'label': 'skip', 'id': 5, 'emoji': {'name': 'skip_button', 'id': '1303784286603972679'}, 'custom_id': 'e8a169d957db0f190e880c104fd23e63'}, {'type': 2, 'style': 1, 'label': 'DJ mode', 'id': 6, 'emoji': {'name': 'dj_button', 'id': '1303814947242770436'}, 'custom_id': '5feb9df2ed1182eada139cd44e07cf10'}]}], 'channel_id': '1279049561280872511', 'author': {'username': 'sky', 'public_flags': 0, 'id': '1252996765557194822', 'global_name': None, 'discriminator': '0164', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c17e5c6d99e029cf81f86037d29e38c9'}, 'attachments': []}, 'member': {'user': {'username': 'locxisz', 'public_flags': 4194304, 'id': '978320542195138660', 'global_name': 'ₗₒcₓᵢₛz', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': 'feaf81cb9f375da790cf41c8c37ed527'}, 'unusual_dm_activity_until': None, 'roles': ['1282262866715476041', '1287363671051210785'], 'premium_since': None, 'permissions': '2251799813685247', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-08-30T12:06:19.030000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'locale': 'fr', 'id': '1303821105143746660', 'guild_locale': 'en-US', 'guild_id': '1279049561280872508', 'guild': {'locale': 'en-US', 'id': '1279049561280872508', 'features': []}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'custom_id': '84efc2eb6f086de576203e230d0e5e7b', 'component_type': 2}, 'context': 0, 'channel_id': '1279049561280872511', 'channel': {'type': 0, 'topic': None, 'theme_color': None, 'rate_limit_per_user': 0, 'position': 0, 'permissions': '2251799813685247', 'parent_id': '1279049561280872509', 'nsfw': False, 'name': 'général', 'last_message_id': '1303821032309788743', 'id': '1279049561280872511', 'icon_emoji': {'name': '👋', 'id': None}, 'guild_id': '1279049561280872508', 'flags': 0}, 'authorizing_integration_owners': {'0': '1279049561280872508'}, 'application_id': '1252996765557194822', 'app_permissions': '2251799813685247'}}
